,Date,Tweets
758,2022-02-08 09:36:16+00:00,"1/ I’d like to challenge a prevailing narrative…

For a short time ‘everyone’ believed that #cryptopunks were the 1st NFT.

When this was clearly debunked, the narrative moved to lording the significance of Cryptopunks being the ‘1st pfp project on blockchain’. https://t.co/NDigIpHxlL"
759,2022-02-08 08:52:33+00:00,Devin Booker is carrying the Suns to #1 seed yet his hobby value is not getting love. Maybe it’s the Kardashian curse!?!? #ETH #BTC #Solana #NFT #Crypto #BoredApeYachtClub #cryptopunks #CloneX #doodle #NBATopShot #nba https://t.co/ctk52JQIPc
760,2022-02-08 08:47:49+00:00,"🚨 HEY COLLECTORS 🚨

This is the x-ray of CryptoPunk #8010 ☠️

Check it out now on the secondary market!

👉 https://t.co/QW023HCuCx 👈

#NFT #NFTs #NFTcommunity #NFTcollector #NFTcollectors #CryptoPunks #AltPunks https://t.co/rTkDbfcdgj"
761,2022-02-08 08:19:48+00:00,"We x-rayed Zombie CryptoPunk #6704 and revealed his vertebrae pin!

See the results on secondary ☠️

☢️ https://t.co/DbylV0C2wv ☢️

#NFT #NFTs #NFTcommunity #NFTcollector #NFTcollectors #CryptoPunks #AltPunks https://t.co/JStf8338qm"
762,2022-02-08 08:18:03+00:00,"I'm going to the gym.

Call me when the #CryptoPunks have a new CEO"
763,2022-02-08 08:04:14+00:00,"🔥Deal of the Day🔥 

✅ Tpunk 5482 ranked #5389 is up for sale on the market for 2300 #TRX  !

Make a bid here ➡️ https://t.co/esa2gCOGM9

 #Tpunks #Tpunkfam #TronPunks #Tron  #CryptoPunks #NFT @Tpunks_official https://t.co/VQbNwaBF2r"
764,2022-02-08 07:51:46+00:00,"Check out this x-ray of CryptoPunk #2065!

We revealed her gold tooth – see it on secondary ☠️

☢️ https://t.co/2YlxE4aJI8 ☢️

#NFT #NFTs #NFTcommunity #NFTcollector #NFTcollectors #CryptoPunks #AltPunks https://t.co/RF6EVOltlR"
765,2022-02-08 07:49:12+00:00,"Cute Cyber Punk #11

0,18 BNB only on @airnfts 💛
 
https://t.co/M9uWc3XziX

#Nftart #nftcommunity #nftartist #cryptoart #nftcollector #cryptoartist #airnfts #opensea #bsc #nfts #nft #cryptopunks https://t.co/ZYAOWSNKjf"
766,2022-02-08 07:48:20+00:00,There's a curse going around that's hitting the blue bandana #cryptopunks... https://t.co/HSvFGvf2xA
767,2022-02-08 07:34:00+00:00,"Eve Punk lives in the #Blockchain Garden of Eden with Adam.

#NFT #nftart #NFTartist #NFTCommunity #NFTcollection #digitalart #NFTs #Cryptoart #cryptopunks

https://t.co/dDpgfltDtF"
768,2022-02-08 07:23:45+00:00,"We x-rayed CryptoPunk #9326!

Check out the results, now on secondary ☠️

☢️ https://t.co/DuoFdCsUkP ☢️

#NFT #NFTs #NFTcommunity #NFTcollector #NFTcollectors #CryptoPunks #AltPunks https://t.co/PFDGy1RQTQ"
769,2022-02-08 06:59:40+00:00,"We reached 0.34 $ETH trade now! 💸🥳💪
We are going to the moon! 🚀
Let's shill NFT frens. 🤟

🔗 https://t.co/kTE7mShfi9 

#NFT #NFTs #NFTshill #nftart #nftcollector #cryptopunks #CryptoPunk #ApeNFT #BoredApeYachtClub #BAYC #TheUniquePunks https://t.co/H5SOFPBZn7"
770,2022-02-08 06:56:26+00:00,"#V1Punks #larvalabs #NFTS #cryptopunks 
#bearZen idea to @larvalabs 

1. You own JPEGS - replace it with dickpick and move original JPEGS elsewhere

2. Release Wrapper for V2 owners that points to new JPEGS location

3. V1 owners end up with dickpick
--- CASE CLOSED ---"
771,2022-02-08 06:55:43+00:00,"The x-ray of CryptoPunk #7273!

Check it out, now on secondary ☠️

👉 https://t.co/EXy10P0p1c 👈

#NFT #NFTs #NFTcommunity #NFTcollector #NFTcollectors #CryptoPunks #AltPunks https://t.co/wYmmFoYoSA"
772,2022-02-08 06:27:42+00:00,"🚨 HEY COLLECTORS 🚨

This is the x-ray of CryptoPunk #1 ☠️

Check it out now on the secondary market!

👉 https://t.co/tXuQFGB5oD 👈

#NFT #NFTs #NFTcommunity #NFTcollector #NFTcollectors #CryptoPunks #AltPunks https://t.co/ymatLUIgi7"
773,2022-02-08 05:54:17+00:00,"#cryptopunksfloorhistory Tuesday Update:

Larva Labs floor: 69.95Ξ 📈
https://t.co/hSfxyIi8cd

#CryptoPunks #CryptoPunk #NFT $ETH https://t.co/tWSIU3qPSl"
774,2022-02-08 04:55:54+00:00,"CryptoPunk #8111, 2019 https://t.co/FYtqiXTxVC #cryptopunks #nft https://t.co/nNp81wz8rb"
775,2022-02-08 04:27:00+00:00,"Adam Punk a digital painting inspired in the #cryptopunks aesthetic.

Every era has portrayed Adam &amp; Eve and so the #Blockchain era.

Adam is related to Earthly and Body affairs.

#NFT #NFTs #Cryptoart #digitalart #nftcollectors #NFTcollectibles

https://t.co/CDAO9sxefy"
776,2022-02-08 04:12:00+00:00,"Lalo
 
OG #MariachiPunk
 
Plays the trumpet in the band. Has been unable to sleep due to the recent global crisis.
 
#MariachiPunks #NFT #NFTs #nftart #Cryptoart #digitalart #NFTcollection #NFTCommunity #NFTcollections #cryptopunks
 
https://t.co/vA0qHOsFu3 https://t.co/hO99uYfoXN"
777,2022-02-08 03:44:08+00:00,"Since we're fully sold out right now, I might have just stealth dropped something...👀

#NFT #NFTs #cryptopunks #CoolCats #doodles #XCOPY #MAYC #BAYC #DoodlesNFT #doodleBot #nftart https://t.co/zOlnk6eJs4"
778,2022-02-08 03:27:40+00:00,"Punk 695 bought for 76.4 ETH ($240,682.16 USD) by 0x0947ac from 0x641fb9. https://t.co/e54YwHRoQR #cryptopunks #ethereum https://t.co/qIQpRgr5DM"
779,2022-02-08 03:16:44+00:00,My gf just got her nails done and she’s definitely staying around @larvalabs #cryptopunks https://t.co/99lXFgaxFS
780,2022-02-08 03:03:43+00:00,"GN BPunks
#NFT #NFTs #cryptopunks https://t.co/EAPYz9Y5gR"
781,2022-02-08 02:55:54+00:00,"Tonight's drop is inspired by ""Don't Panic"" by #XCOPY 🟩😲🟩

Dropping in 10 minutes!!⏰

LINK: https://t.co/S8Z9h9UxIy

#NFT #NFTs #cryptopunks #CoolCats #doodles #XCOPY #MAYC #BAYC #DoodlesNFT #doodleBot #nftart https://t.co/m2ziPlaWNF"
782,2022-02-08 02:00:03+00:00,"Meet the most popular 🎸#PopyPunks in Show World!

https://t.co/bSeu5y4Pym

#cryptopunks #popypunks #7777nft #arpunks #nfts #NFTCommunity #nftcollectors https://t.co/KrC4fAG8tc"
783,2022-02-08 01:56:58+00:00,"It's almost that time, just finished 😏 you know and now it's time to...

Follow @Hi_NftCubs 

#nftart #cryptoart #digitalart #nftcommunity #art #nfts
#NFT #NFTAirdrop #NFTGiveaway #NFTartist #cryptopunks https://t.co/3C3e409oR4"
784,2022-02-08 01:48:16+00:00,A colorful Panda!🐼🌈@breakingpanda @QiaoMuzi #breakingpanda #nft #art #music #cryptopunks https://t.co/uh3YfZAnhN
785,2022-02-08 01:27:00+00:00,"Eve Punk lives in the #Blockchain Garden of Eden with Adam.

#NFT #nftart #NFTartist #NFTCommunity #NFTcollection #digitalart #NFTs #Cryptoart #cryptopunks

https://t.co/dDpgflLeld"
786,2022-02-08 01:19:39+00:00,#cryptopunks #OpenSeaNFT #OpenSeaCommunity #OpenSea https://t.co/enxkB7PoHo
787,2022-02-08 01:11:00+00:00,"Elvira 
 
10th and last #MariachiPunk 
 
She plays lead guitar. She has a dog he goes to her shows his name is ""El Sabio"". 
 
#NFT #NFTs #nftart #NFTCommunity #MariachiPunks #nftcollectors #NFTcollection #NFTcollectibles #cryptopunks
 
https://t.co/HSNlVmgstj https://t.co/508pxn5wNA"
788,2022-02-08 01:07:38+00:00,"Punk 2347 bought for 81.95 ETH ($257,051.74 USD) by 0x9285f0 from 0x6639c0. https://t.co/2m14OKvweF #cryptopunks #ethereum https://t.co/xAK7mg5hdp"
789,2022-02-08 00:10:21+00:00,"#V1Punks #cryptopunks #nft #NFTCommunity #nfts #nftart #NFTartist 
What's does this mean for holders ?! https://t.co/bFZ15wbdfj"
790,2022-02-08 00:09:53+00:00,"(1/4) Punk #NFTs are a genre. All derivatives take something from the iconic original and push it into a new direction by adding, altering, rearranging and recombining. We should not be looking for the one true #Cryptopunks derivative or expansion... https://t.co/yNLc1XVUGX"
791,2022-02-08 00:02:34+00:00,"@Maiarpunks 3D Punks in Gnogenverse! 

#cryptopunks #BAYC #NFT #maiarpunks 

https://t.co/d1efxrbN75"
792,2022-02-07 23:57:22+00:00,"Got 2 more @Binary_Punks! I'm happy to snatch the one with the pipe &amp; the sunglasses!

Anyone else recently got any?

I'm gonna make a thread later on why I'm accumulating these long-term, I'm giving you more time to do so as-well, no rush!

#Fantom #NFTs #NFT $FTM #cryptopunks https://t.co/hzZ5F4a856"
793,2022-02-07 23:45:29+00:00,"Bullish on #SHIB

#EverydayPunks #CryptoPunks #RoadTo69M #NFT #NFTCommunity #PolygonNFT #ETH #rekt #lol

https://t.co/0KCzXEIbrT https://t.co/aHON2Rd6Pu"
794,2022-02-07 23:45:03+00:00,Pig Punk #1497 🐽 https://t.co/qD9N5XEvSe 🐽 #NFT #PigPunks #NFTcollection #CryptoPunks #CryptoPunk https://t.co/EswPagkByT
795,2022-02-07 23:44:51+00:00,"Replying to common myths about NFTs!
#nft #nfts #cryptocurrency #crypto #cryptotrading #cryptonews #cryptonewsdaily #snoopdogg #parishilton #garyvee #loganpaul #jayz #cryptopunks #boredapeyachtclub https://t.co/zFUzO3efnT"
796,2022-02-07 23:12:06+00:00,"3D Franken Punks NFT » Everything About Dr. Ethvil Project !
https://t.co/ceMf2Ks8db
#blockchain #CryptoPunks #Ethereum #NFTCommunity #NFTs"
797,2022-02-07 22:35:46+00:00,"CryptoPunk #777, 2019 https://t.co/qPcHSkQuDM #nft #cryptopunks https://t.co/OVU6Elie1m"
798,2022-02-07 22:27:00+00:00,"Adam Punk lives in the #Blockchain Garden of Eden.

#NFT #NFTs #nftart #Cryptoart #digitalart #nftcollectors #OpenSeaNFT #digitalpainting #NFTcollection #NFTcollections #cryptopunks

https://t.co/CDAO9sxefy"
799,2022-02-07 22:17:26+00:00,"#CryptoPhunks #Phunks #CRYPTOPUNK #cryptopunks #punk #punks #3dpunks #3dphunks #nft 👉 I create new collection, superRARE , famous Punks in 3D, the collection is created by hand and added every day, there will be about 1000 punks  👍 https://t.co/nbsVopoxfV"
800,2022-02-07 21:46:07+00:00,🔥📣BREAKING: V1 CryptoPunks (Wrapped) have been delisted from Opensea! #cryptopunks #opensea #pfpaddiction #V1Punks https://t.co/1WdHJRFqYW
801,2022-02-07 20:54:07+00:00,"💥 New Listing: punksotc listed CryptoPunk #7865 for sale at 93.00 ETH ($295,926) https://t.co/VGl2GPLCJW #cryptopunks #nft https://t.co/vkndWjqmSA"
802,2022-02-07 20:13:30+00:00,"Punk 5337 bought for 69 ETH ($220,026.51 USD) by 0xccf207 from 0x1919db. https://t.co/dcEYTFfeeu #cryptopunks #ethereum https://t.co/gtWyKTifyQ"
803,2022-02-07 20:12:24+00:00,"👤 CryptoPunks | #cryptopunks #NFT

#5337 sold for 69 ETH (219.60K $)

🔗 https://t.co/yffaACSZQh https://t.co/OYW0zflk07"
804,2022-02-07 20:11:29+00:00,"Punk 7865 bought for 93 ETH ($296,557.47 USD) by 0x1919db from 0xccf207. https://t.co/60SMeFLEay #cryptopunks #ethereum https://t.co/1Pgh1WUxeh"
805,2022-02-07 19:44:47+00:00,"What is your prized mask?  
#NFT #cryptopunks #Bitcoin https://t.co/IA6COt10UX"
806,2022-02-07 19:26:00+00:00,"Eve Punk digital painting based on #cryptopunks aesthetic.

Every era has shown their different versions of Adam &amp; Eve.

Eve is related to Mind and ethereal affairs.

#NFT #NFTs #nftart #Cryptoart #digitalart #NFTCommunity #NFTcollection #NFTcollections

https://t.co/dDpgflLeld"
807,2022-02-07 19:18:44+00:00,"I don't even drink, and I just poured one out for all @v1punks holders
#v1cryptopunks #cryptopunks #NFTs #NFTCommunity"
808,2022-02-07 19:13:53+00:00,"Queue the music! 9 new @scifipunks are creepin’ into the collection 🕷

https://t.co/Cf1lS4ViKT #scifipunks #unofficialpunks #cryptopunks https://t.co/Z4aZyCFFJn"
809,2022-02-07 19:10:00+00:00,"Nepomuceno Domínguez
 
8th #MariachiPunk 
 
He's been growing his mustache since puberty. Plays the trumpet with Lalo. He doesn't like to wear pants.
 
#NFT #NFTs #nftart #Cryptoart #NFTCommunity #nftcollectors #NFTcollection #nftcollector #cryptopunks
 
https://t.co/pGjaUcwpF2 https://t.co/gAWX3WKRyF"
810,2022-02-07 18:47:22+00:00,"I'm thinking of calling my ""style"" of #cryptopunks  Cryptohumans. Tell me what you think about it. #NFT #opensea #NFTCommunity  #NFTs https://t.co/ZXrhsfgHRA"
811,2022-02-07 18:45:21+00:00,"#web3  2021 VS #web3 2022 👀
#cryptopunks #tokyopunks #NFTs https://t.co/vqHCl9pd6H"
812,2022-02-07 18:44:59+00:00,"1. who makes the project - if NFT collection is created by any celebrity, in the most cases #NFTs will not be support after mint. It’s like entertainment that helps the author to buy smth more known after sold out (smth like #CryptoPunks or #BAYC). If the collection is created by"
813,2022-02-07 18:25:53+00:00,"In Nfts I'm (Allin in MaiarPunks🧙‍♂️)  I will not regret this move. NFA I think a floor of 7-10 Egld in the next few months is realistic. 

@Maiarpunks  

#maiarpunks #EGLD #ElrondNFT #ElrondAPEs #NFT #NFTs #BAYC #cryptopunks #Gnogen #web3"
814,2022-02-07 18:00:36+00:00,"🤔 
I guess @justinbieber has reportedly purchased his second Bored Ape NFT for $470,000
Is nft worth it ?
https://t.co/bqShR4sUEr…
#CryptoWithNDTV

 #NFT

#BoredApe #BAYC #looksrare #ApeNFT #Ethereum #cryptopunks #NewNFTProfilePic #ETH #eyekonik https://t.co/StsspYS2Nr"
815,2022-02-07 18:00:02+00:00,"Movies 🎬 + #Cryptopunks = CinemaPunks. 

✅ Fifty items individually designed. 
✅ Two special editions (0.01). 
✅ Polygon Blockchain. 

Out now on @opensea: https://t.co/YUi43W03eD. 

#NFTartists #NFTCommunity #NFTProject #PolygonNFT #digitalart $ETH #NFTProject #NFTs #Crypto https://t.co/hJtu00WgSI"
816,2022-02-07 16:44:18+00:00,"New bid on Tpunk #6118 for 1.2K TRX ($81.7)

https://t.co/NbSmivbW7m
#tpunks #cryptopunks #tronpunks #TRON #NFT https://t.co/WGabQXujlO"
817,2022-02-07 16:17:10+00:00,"So you wanna know what an NFT is?
#nft #nfts #cryptocurrency #crypto #cryptotrading #cryptonews #cryptonewsdaily #snoopdogg #parishilton #garyvee #loganpaul #jayz #cryptopunks #boredapeyachtclub https://t.co/kz78QpyPqN"
818,2022-02-07 16:08:31+00:00,"Drop alert ! MightyPunks #127 now available on @opensea let's go check out 🚀
Floor price : 0.04 ETH.
Link : https://t.co/YBKgkSm6GF

#NFTCommunity #nftcollector #NFT #nftart #NFTcollectibles #cryptopunks #opensea https://t.co/4toRzJS6rn https://t.co/1MYvIBG751"
819,2022-02-07 15:48:03+00:00,"#NFTs are hot but make it lit🔥

The best way to market your #NFTs 👇

✅Create a social status like #BAYC 
✅Add value to your holders like #Illuvium
✅Shill like #Cryptopunks 
✅Hype like #SAND"
820,2022-02-07 15:35:48+00:00,"Punk 8407, 2160, 9385 are purchased for 308,89 ETH 
($960,434.77) https://t.co/a6MUXkSCrO

#cryptopunks #ETH #NFTs #nftcollector #cryptoart https://t.co/BpEwXxH2lR"
821,2022-02-07 15:04:34+00:00,"Gm/Gn #nftcollectors 💫

You can turn off the sun, but we still gonna sparkle ✨

Collect now this 1/1 #NFT
➡️ Sparkle Punk #477 https://t.co/CFD6lr9QDm

#nftcollectibles #nftart #cryptoartist #nftartist #nftcommunity #cryptoart #eth #bitcoin #cryptopunks #nftdrop #sparklepunks https://t.co/luKzfBrwJp"
822,2022-02-07 15:04:21+00:00,"Punk 3497 bought for 93 ETH ($288,151.19 USD) by 0xd75233 from 0x1a1dd4. https://t.co/N7GvtgjGog #cryptopunks #ethereum https://t.co/1qEmnveqFM"
823,2022-02-07 14:43:04+00:00,"I'm thinking of calling my ""style"" of #cryptopunks  Cryptohumans. Tell me what you think about it. #NFT #opensea #NFTCommunity  #NFTs"
824,2022-02-07 14:20:17+00:00,"Punk 8407 bought for 114.99 ETH ($354,664.81 USD) by 0x43fb99 from 0xcc2a85. https://t.co/rS6AZjHrOB #cryptopunks #ethereum https://t.co/7fUBGn8Xpw"
825,2022-02-07 14:15:18+00:00,"Punk 2160 bought for 104.95 ETH ($323,698.34 USD) by 0x87a599 from 0x6639c0. https://t.co/kYlUOopLVi #cryptopunks #ethereum https://t.co/HSG9NBMzVI"
826,2022-02-07 14:07:48+00:00,#GetThatBread vs #CryptoPunks https://t.co/jwGRe0UjXa
827,2022-02-07 13:32:17+00:00,"Punk 2160 has a new bid of 100 ETH ($308,431.01 USD) placed by 0x87a599. https://t.co/kYlUOopLVi #cryptopunks #ethereum https://t.co/2prdhbkoQd"
828,2022-02-07 13:30:20+00:00,"Punk 2160 has a new bid of 100 ETH ($308,431.01 USD) placed by 0x87a599. https://t.co/kYlUOopLVi #cryptopunks #ethereum https://t.co/Azi51wkumV"
829,2022-02-07 13:29:38+00:00,"1/ Initially we created MYTY Camera for #CryptoPunks with our own graphic engine. But after receiving this design from @MrMisang, we realized this is something much complex than we thought. https://t.co/zFDuuJkIe6"
830,2022-02-07 13:24:04+00:00,"Tonight's drop is inspired by #XCOPY's @nftboxes classic SAINT_LESS (Waves) 🌈🧤

Dropping in 10 minutes!!

LINK: https://t.co/AtFydke5ZI

#NFT #NFTs #cryptopunks #CoolCats #doodles #XCOPY #MAYC #BAYC #DoodlesNFT #doodleBot #nftart https://t.co/57clk1b8Ub"
831,2022-02-07 13:24:00+00:00,"Eve Punk lives in the #Blockchain garden of Eden.

#NFT #nftart #nftcollectors #Cryptoart #NFTcollections #NFTCommunity #NFTs #cryptopunks

https://t.co/dDpgfltDtF"
832,2022-02-07 13:13:00+00:00,"Mood Gorning 🎺🎺🎺
 
Only 10 #MariachiPunks will ever be! Get yours!
 
https://t.co/kJeSJL5fcG
 
#NFT #NFTs #nftart #Cryptoart #digitalart #cryptopunks #NFTCommunity #nftcollectors #nftcollector #NFTcollectibles #OpenSeaNFT #pixelart  #MariachiPunk https://t.co/mY0jjhBW3A"
833,2022-02-07 13:07:40+00:00,"Tpunk #8151 has been bought for 2.1K TRX ($142.33)

https://t.co/xdeKSlyMVQ
#tpunks #cryptopunks #tronpunks #TRON #NFT https://t.co/DWZDtM4A8s"
834,2022-02-07 12:58:57+00:00,"This and much more to read in my article: https://t.co/woav33NsvJ

#NFTCommunity #0xApes #0xApes_NFT #0xApesTrilogy #BAYC #cryptopunks #veefriends #garyvee"
835,2022-02-07 12:39:17+00:00,"Punk 9385 bought for 88.95 ETH ($272,133.62 USD) by 0x742117 from 0x1e3685. https://t.co/8Ssa1YpxJk #cryptopunks #ethereum https://t.co/bRBX7WzAyG"
836,2022-02-07 12:22:25+00:00,"🔥Deal of the Day🔥 

✅ Tpunk 8536 ranked #7398 is up for sale on the market for 2500 #TRX  !

Make a bid here ➡️ https://t.co/bZyW8s9GkQ

 #Tpunks #Tpunkfam #TronPunks #Tron  #CryptoPunks #NFT @Tpunks_official https://t.co/QBRiEpRHT9"
837,2022-02-07 11:07:01+00:00,"🔥Deal of the Day🔥 

✅ Tpunk 4335 ranked #9383 is up for sale on the market for 7500 #TRX  !

Make a bid here ➡️ https://t.co/q0uGVUtVcm

 #Tpunks #Tpunkfam #TronPunks #Tron  #CryptoPunks #NFT @Tpunks_official https://t.co/V6tu9OVVoW"
838,2022-02-07 11:03:40+00:00,how do you like the collection of 3d punks. I like #nft #NFTCommunity #CRYPTOPUNK #cryptopunks  https://t.co/rMh8KDOWD6
839,2022-02-07 10:19:07+00:00,"🚨Alright Lets Start the Debate, which do you think is better? Crypto Punks Or BAYC? LFG
@larvalabs @BoredApeYC 
#nft #nfts #NFTCommmunity #NFTCollection #NFTcollectibles #nftart #nftartist #BAYC #cryptopunks https://t.co/dxBSnnFbUZ"
840,2022-02-07 10:09:00+00:00,"Aurora #MariachiPunk
 
She is the 6th member to arrive. She plays the harp. She loves Tequila and takes it straight. Her dog's name is Alfredo.
 
#NFT #NFTs #nftart #Cryptoart #digitalart #cryptopunks #opensea #OpenSeaNTF #NFTCommunity #nftcollectors
 
https://t.co/YeOs69sA96 https://t.co/3VmSf7NDhS"
841,2022-02-07 09:46:14+00:00,#nft #cryptopunks #CRYPTOPUNK #NFTCollection #NFTCommunity https://t.co/Ydl9VUv7fw #3dpunk
842,2022-02-07 09:37:42+00:00,"If you don’t have the hexagon… I don’t believe you own the nft, all these fakes out here with #BAYC #Doodles and #cryptopunks #NewNftProfilePic we need to drain the swamp lol 😂"
843,2022-02-07 09:29:58+00:00,"The CryptoPunk NFT collection has risen by over 200 percent in sales volume during the previous 24 hours after the collection allegedly made $6.3M in aggregate sales. 

Drop your thoughts about this collection ⬇️

#CryptoPunks #GamestaGold https://t.co/c5zrnsnvbT"
844,2022-02-07 07:25:58+00:00,"#cryptopunks is to #BAYC, as 
@Marvel is to @NFHeroes.

... if you know, you know.🔥🔥🔥
Would you like to know more?!😈
👇👇👇
https://t.co/VeyZjV7fUH https://t.co/HyXA7tONwV"
845,2022-02-07 07:23:00+00:00,"Check Moonbeam punks on the @MoonbeamNetwork #GLMR
Sign up on discord to get whitelisted and be in with a chance to own one.
Only 4200 will be minted.

Discord: 🔥 https://t.co/t0Xc2F9VT7 🔥

 #nftsale #nftcollector #nftcommunity #nft  #metaversenft #cryptopunks #nftcollectors https://t.co/0lj3CD00JP"
846,2022-02-07 07:21:00+00:00,"Eve Punk lives in the #Blockchain Garden of Eden with Adam.

#NFT #nftart #NFTartist #NFTCommunity #NFTcollection #digitalart #NFTs #Cryptoart #cryptopunks

https://t.co/dDpgfltDtF"
847,2022-02-07 07:13:31+00:00,"Many #NFT projects have come, and gone. TPunks - the first TRC-721 standard on #Tron is still here kicking ass🔥

Only 10 Punks remain below 3k $TRX floor. Get yours today ➡️ https://t.co/nCPioXacPg 

#TPunks #CryptoPunks #NFTCollection #Tronics @justinsuntron @apenftorg https://t.co/hH0wtinnLD"
